Date,Country,Country_Geopolitical_Shock_Exposure,Country_Geo_Shock_Z,Country_Geo_Risk_Percentile,Country_Geo_Risk_Level
7/13/2023,Japan,20.99838309,-0.207325707,0.621834484,High
7/14/2023,Japan,39.47675052,-0.085218274,0.755586713,High
7/15/2023,Japan,17.1467713,-0.232777654,0.570476537,Moderate
7/16/2023,Japan,7.974770112,-0.29338742,0.379584913,Fair
7/17/2023,Japan,28.91115808,-0.15503707,0.69328902,High
7/18/2023,Japan,39.49410187,-0.085103614,0.755673262,High
7/19/2023,Japan,49.24702143,-0.020655065,0.794775926,High
7/20/2023,Japan,33.28918083,-0.126106532,0.721780824,High
7/21/2023,Japan,29.31202806,-0.15238807,0.695972027,High
7/22/2023,Japan,9.52367608,-0.28315205,0.419414585,Moderate
7/23/2023,Japan,12.8945287,-0.260877021,0.495646605,Moderate
7/24/2023,Japan,37.40742898,-0.098892618,0.745443215,High
7/25/2023,Japan,16.09813922,-0.23970715,0.5540323,Moderate
7/26/2023,Japan,21.9272445,-0.201187671,0.632203008,High
7/27/2023,Japan,34.5573362,-0.117726398,0.729327863,High
7/28/2023,Japan,33.99082651,-0.121469967,0.726090945,High
7/29/2023,Japan,18.74980782,-0.222184582,0.592494504,Moderate
7/30/2023,Japan,2.625937603,-0.328733194,0.171400876,Low
7/31/2023,Japan,40.26808436,-0.079989038,0.759290994,High
8/1/2023,Japan,26.95509155,-0.16796301,0.678662305,High
8/2/2023,Japan,30.6074007,-0.143828081,0.705076942,High
8/3/2023,Japan,20.45698764,-0.210903318,0.614789427,High
8/4/2023,Japan,27.52171394,-0.164218696,0.682816638,High
8/5/2023,Japan,22.46257475,-0.19765014,0.638174863,High
8/6/2023,Japan,6.958793399,-0.300101125,0.349275588,Fair
8/7/2023,Japan,27.10515259,-0.166971387,0.680064392,High
8/8/2023,Japan,24.96801796,-0.181093848,0.661837254,High
8/9/2023,Japan,24.37428351,-0.185017322,0.656280833,High
8/10/2023,Japan,30.2039141,-0.146494372,0.702134289,High
8/11/2023,Japan,32.82134918,-0.129198024,0.718872791,High
8/12/2023,Japan,27.49919199,-0.164367524,0.682522373,High
8/13/2023,Japan,13.99500794,-0.253604912,0.516954874,Moderate
8/14/2023,Japan,26.50681281,-0.170925294,0.674802236,High
8/15/2023,Japan,26.43137305,-0.171423809,0.67395406,High
8/16/2023,Japan,23.06104595,-0.193695365,0.64395631,High
8/17/2023,Japan,26.75052741,-0.169314796,0.676862093,High
8/18/2023,Japan,17.85005893,-0.228130239,0.580412318,Moderate
8/19/2023,Japan,26.29421938,-0.172330139,0.672967406,High
8/20/2023,Japan,10.07556122,-0.279505121,0.432656523,Moderate
8/21/2023,Japan,22.41548399,-0.197961322,0.637620952,High
8/22/2023,Japan,18.69766045,-0.222529179,0.591819425,Moderate
8/23/2023,Japan,29.21362236,-0.153038348,0.695418116,High
8/24/2023,Japan,14.19567893,-0.252278853,0.520382199,Moderate
8/25/2023,Japan,9.281411464,-0.284752965,0.413356182,Moderate
8/26/2023,Japan,19.82193666,-0.215099817,0.607155839,High
8/27/2023,Japan,9.667437247,-0.282202057,0.423309273,Moderate
8/28/2023,Japan,17.39338224,-0.231148017,0.574180817,Moderate
8/29/2023,Japan,26.65989411,-0.169913713,0.676100466,High
8/30/2023,Japan,37.64854357,-0.097299301,0.746533728,High
8/31/2023,Japan,27.07243229,-0.167187607,0.679873985,High
9/1/2023,Japan,20.00674536,-0.213878577,0.609094528,High
9/2/2023,Japan,16.05654367,-0.239982019,0.553097575,Moderate
9/3/2023,Japan,4.453543389,-0.31665614,0.260580568,Fair
9/4/2023,Japan,27.39241073,-0.165073149,0.681916533,High
9/5/2023,Japan,33.15597436,-0.126986778,0.720949958,High
9/6/2023,Japan,20.86112462,-0.208232729,0.62020737,High
9/7/2023,Japan,21.87304471,-0.20154583,0.631631788,High
9/8/2023,Japan,21.81876783,-0.201904499,0.630922089,High
9/9/2023,Japan,12.09624753,-0.266152166,0.479219678,Moderate
9/10/2023,Japan,4.520513864,-0.31621359,0.263384743,Fair
9/11/2023,Japan,25.45523005,-0.177874288,0.665766561,High
9/12/2023,Japan,44.91247666,-0.049298296,0.779266414,High
9/13/2023,Japan,36.69468565,-0.103602517,0.741202333,High
9/14/2023,Japan,32.65291853,-0.130311035,0.71766111,High
9/15/2023,Japan,29.04484478,-0.154153652,0.694171816,High
9/16/2023,Japan,21.63340454,-0.203129404,0.628827612,High
9/17/2023,Japan,17.51150371,-0.230367455,0.57585986,Moderate
9/18/2023,Japan,31.22468787,-0.139748968,0.708971629,High
9/19/2023,Japan,56.46895779,0.027068421,0.817330495,Extremely high
9/20/2023,Japan,51.75791607,-0.00406275,0.802807637,Extremely high
9/21/2023,Japan,44.35290743,-0.052996001,0.776964221,High
9/22/2023,Japan,35.83480152,-0.109284743,0.736667186,High
9/23/2023,Japan,19.06333803,-0.220112734,0.596804625,Moderate
9/24/2023,Japan,18.08205546,-0.226597176,0.583562687,Moderate
9/25/2023,Japan,29.93668166,-0.148260279,0.700126361,High
9/26/2023,Japan,22.1206645,-0.199909527,0.634245556,High
9/27/2023,Japan,27.62400459,-0.163542747,0.683612885,High
9/28/2023,Japan,17.52697425,-0.230265224,0.575963719,Moderate
9/29/2023,Japan,23.52632573,-0.190620736,0.648283741,High
9/30/2023,Japan,22.47582391,-0.197562588,0.638261411,High
10/1/2023,Japan,9.540973551,-0.283037746,0.419985806,Moderate
10/2/2023,Japan,15.5360672,-0.243421394,0.544165758,Moderate
10/3/2023,Japan,26.20769869,-0.172901878,0.672482734,High
10/4/2023,Japan,14.99295858,-0.247010326,0.534576171,Moderate
10/5/2023,Japan,13.29479815,-0.258231989,0.503349431,Moderate
10/6/2023,Japan,39.49133403,-0.085121905,0.755655952,High
10/7/2023,Japan,13.25528886,-0.258493071,0.502605113,Moderate
10/8/2023,Japan,18.52498608,-0.223670233,0.589707639,Moderate
10/9/2023,Japan,55.59155948,0.02127046,0.814751346,Extremely high
10/10/2023,Japan,63.4288147,0.073060052,0.834588288,Extremely high
10/11/2023,Japan,65.10507255,0.08413698,0.837929065,Extremely high
10/12/2023,Japan,53.37363254,0.006614113,0.807896696,Extremely high
10/13/2023,Japan,70.34033706,0.118732282,0.848262969,Extremely high
10/14/2023,Japan,52.89017676,0.003419375,0.806511918,Extremely high
10/15/2023,Japan,37.81784999,-0.096180503,0.747468453,High
10/16/2023,Japan,71.08214892,0.123634271,0.849716986,Extremely high
10/17/2023,Japan,67.20851677,0.09803681,0.842377664,Extremely high
10/18/2023,Japan,81.52735866,0.192657562,0.866403559,Extremely high
10/19/2023,Japan,82.95766303,0.202109198,0.868342248,Extremely high
10/20/2023,Japan,73.11029386,0.137036514,0.853109692,Extremely high
10/21/2023,Japan,61.57704051,0.060823289,0.830399335,Extremely high
10/22/2023,Japan,25.74548593,-0.17595624,0.668657285,High
10/23/2023,Japan,76.57348288,0.159921713,0.859046927,Extremely high
10/24/2023,Japan,61.20624353,0.058373015,0.829187655,Extremely high
10/25/2023,Japan,50.94458266,-0.009437362,0.800332347,Extremely high
10/26/2023,Japan,41.23640833,-0.073590229,0.763376088,High
10/27/2023,Japan,61.66149361,0.061381366,0.830537813,Extremely high
10/28/2023,Japan,42.48599639,-0.06533279,0.769001748,High
10/29/2023,Japan,32.59268675,-0.130709055,0.717349535,High
10/30/2023,Japan,50.29350354,-0.013739777,0.798082083,High
10/31/2023,Japan,42.12897298,-0.067692047,0.767478493,High
11/1/2023,Japan,80.34510533,0.18484508,0.864759135,Extremely high
11/2/2023,Japan,70.08408691,0.117038948,0.847743678,Extremely high
11/3/2023,Japan,55.8293655,0.022841912,0.815461044,Extremely high
11/4/2023,Japan,50.18679767,-0.014444903,0.797753198,High
11/5/2023,Japan,29.66825063,-0.150034105,0.698533866,High
11/6/2023,Japan,58.37679292,0.039675641,0.822713818,Extremely high
11/7/2023,Japan,44.75211092,-0.050358013,0.778591335,High
11/8/2023,Japan,42.29074101,-0.066623063,0.768170882,High
11/9/2023,Japan,64.3061404,0.078857533,0.83635388,Extremely high
11/10/2023,Japan,57.76467485,0.035630686,0.821034775,Extremely high
11/11/2023,Japan,51.53352765,-0.005545538,0.802253726,Extremely high
11/12/2023,Japan,40.97940047,-0.07528857,0.762320195,High
11/13/2023,Japan,41.82600875,-0.069694073,0.766111025,High
11/14/2023,Japan,47.30968473,-0.033457236,0.788042443,High
11/15/2023,Japan,41.68442542,-0.070629674,0.765418636,High
11/16/2023,Japan,54.53465047,0.014286269,0.811410569,Extremely high
11/17/2023,Japan,47.71067576,-0.030807435,0.789704177,High
11/18/2023,Japan,35.6382666,-0.110583471,0.735368957,High
11/19/2023,Japan,32.41625368,-0.131874947,0.716362881,High
11/20/2023,Japan,65.3980587,0.08607307,0.838621454,Extremely high
11/21/2023,Japan,30.79422935,-0.142593493,0.706236693,High
11/22/2023,Japan,61.10308898,0.057691357,0.828979938,Extremely high
11/23/2023,Japan,55.99939635,0.023965498,0.815997646,Extremely high
11/24/2023,Japan,48.76700354,-0.023827085,0.793218051,High
11/25/2023,Japan,39.92968268,-0.08222524,0.757802358,High
11/26/2023,Japan,28.04425926,-0.16076565,0.686884423,High
11/27/2023,Japan,53.09427314,0.00476807,0.807048519,Extremely high
11/28/2023,Japan,58.84988422,0.042801889,0.823735092,Extremely high
11/29/2023,Japan,28.33550535,-0.158841058,0.688909661,High
11/30/2023,Japan,57.09986837,0.031237559,0.818957608,Extremely high
12/1/2023,Japan,17.08801908,-0.233165896,0.569420644,Moderate
12/2/2023,Japan,22.00968455,-0.200642897,0.633033875,High
12/3/2023,Japan,19.95158122,-0.214243109,0.608592546,High
12/4/2023,Japan,35.11839238,-0.114018866,0.732599401,High
12/5/2023,Japan,16.16460307,-0.239267948,0.554845857,Moderate
12/6/2023,Japan,23.65343296,-0.189780795,0.649322324,High
12/7/2023,Japan,34.99363595,-0.114843273,0.731803154,High
12/8/2023,Japan,27.66903752,-0.163245163,0.68394177,High
12/9/2023,Japan,19.16573755,-0.219436065,0.598189403,Moderate
12/10/2023,Japan,22.3704974,-0.198258599,0.637032421,High
12/11/2023,Japan,27.71432124,-0.162945923,0.684236035,High
12/12/2023,Japan,30.17392717,-0.14669253,0.701926572,High
12/13/2023,Japan,34.74677062,-0.116474591,0.730349137,High
12/14/2023,Japan,26.79590291,-0.169014949,0.677242907,High
12/15/2023,Japan,30.50429688,-0.144509404,0.704332624,High
12/16/2023,Japan,18.80354885,-0.221829455,0.593204203,Moderate
12/17/2023,Japan,16.38144446,-0.237835032,0.55839435,Moderate
12/18/2023,Japan,25.95707443,-0.174558036,0.670440186,High
12/19/2023,Japan,33.8387748,-0.122474744,0.72519084,High
12/20/2023,Japan,25.91200698,-0.174855847,0.670076682,High
12/21/2023,Japan,20.54934947,-0.210292979,0.615914559,High
12/22/2023,Japan,16.10645658,-0.239652188,0.554205397,Moderate
12/23/2023,Japan,27.08768971,-0.167086784,0.679943224,High
12/24/2023,Japan,9.536944344,-0.283064371,0.419864638,Moderate
12/25/2023,Japan,24.58287755,-0.183638906,0.658409929,High
12/26/2023,Japan,25.15502839,-0.179858059,0.663118173,High
12/27/2023,Japan,32.47349192,-0.131496709,0.716535978,High
12/28/2023,Japan,22.11158032,-0.199969556,0.634141697,High
12/29/2023,Japan,39.88141631,-0.082544191,0.75764657,High
12/30/2023,Japan,34.42021452,-0.118632516,0.728410448,High
12/31/2023,Japan,19.84030123,-0.214978461,0.607363556,High
1/1/2024,Japan,41.98927033,-0.06861522,0.766734175,High
1/2/2024,Japan,32.8504271,-0.129005873,0.719115127,High
1/3/2024,Japan,37.4271104,-0.09876256,0.745616313,High
1/4/2024,Japan,45.26757697,-0.046951747,0.780530024,High
1/5/2024,Japan,41.96151635,-0.068798622,0.766604352,High
1/6/2024,Japan,32.88056615,-0.128806711,0.719253605,High
1/7/2024,Japan,22.3092889,-0.198663073,0.63647851,High
1/8/2024,Japan,26.71369609,-0.169558182,0.676550518,High
1/9/2024,Japan,60.44587699,0.053348415,0.82762978,Extremely high
1/10/2024,Japan,29.58664883,-0.150573341,0.697962646,High
1/11/2024,Japan,41.41562879,-0.072405917,0.764206955,High
1/12/2024,Japan,52.7603171,0.002561245,0.806148414,Extremely high
1/13/2024,Japan,40.0920536,-0.081152272,0.758512056,High
1/14/2024,Japan,26.9158557,-0.168222286,0.67833342,High
1/15/2024,Japan,26.65649454,-0.169936178,0.676048536,High
1/16/2024,Japan,48.45022784,-0.02592038,0.792231396,High
1/17/2024,Japan,44.1439116,-0.054377073,0.775942947,High
1/18/2024,Japan,41.96151635,-0.068798622,0.766604352,High
1/19/2024,Japan,51.96188287,-0.002714911,0.803500026,Extremely high
1/20/2024,Japan,21.01026588,-0.207247184,0.621990272,High
1/21/2024,Japan,17.5641386,-0.230019637,0.576465701,Moderate
1/22/2024,Japan,46.75524337,-0.037121056,0.786051825,High
1/23/2024,Japan,42.35812667,-0.066177769,0.768551695,High
1/24/2024,Japan,39.87090614,-0.082613643,0.757594641,High
1/25/2024,Japan,50.68125143,-0.011177489,0.799432241,High
1/26/2024,Japan,35.40552688,-0.112121445,0.734036108,High
1/27/2024,Japan,44.82514677,-0.049875383,0.778937529,High
1/28/2024,Japan,38.26653924,-0.093215506,0.749580239,High
1/29/2024,Japan,35.20811236,-0.113425985,0.733014834,High
1/30/2024,Japan,51.67909943,-0.00458358,0.802686469,Extremely high
1/31/2024,Japan,51.51137801,-0.005691905,0.802167177,Extremely high
2/1/2024,Japan,21.23250689,-0.205778587,0.624552111,High
2/2/2024,Japan,24.69109448,-0.182923794,0.659465822,High
2/3/2024,Japan,13.93383332,-0.254009162,0.515725883,Moderate
2/4/2024,Japan,12.33224259,-0.26459268,0.483702896,Moderate
2/5/2024,Japan,18.12017564,-0.226345273,0.583978121,Moderate
2/6/2024,Japan,17.09450554,-0.233123033,0.569576431,Moderate
2/7/2024,Japan,14.44990179,-0.250598915,0.524848107,Moderate
2/8/2024,Japan,16.73146452,-0.235522055,0.564141178,Moderate
2/9/2024,Japan,28.0027443,-0.161039986,0.686572848,High
2/10/2024,Japan,14.17854102,-0.252392102,0.520070624,Moderate
2/11/2024,Japan,12.41788323,-0.264026756,0.48533001,Moderate
2/12/2024,Japan,22.5120797,-0.197323005,0.638642225,High
2/13/2024,Japan,27.04234925,-0.1673864,0.679614339,High
2/14/2024,Japan,19.5498661,-0.216897694,0.603538107,High
2/15/2024,Japan,30.92180289,-0.141750471,0.70708487,High
2/16/2024,Japan,23.16664266,-0.192997569,0.645012203,High
2/17/2024,Japan,12.52799263,-0.263299139,0.487372557,Moderate
2/18/2024,Japan,11.63040821,-0.269230492,0.469162729,Moderate
2/19/2024,Japan,24.15743291,-0.186450299,0.654255595,High
2/20/2024,Japan,24.50200504,-0.184173322,0.657561752,High
2/21/2024,Japan,27.89103705,-0.161778162,0.685690052,High
2/22/2024,Japan,31.6091564,-0.13720835,0.711498849,High
2/23/2024,Japan,24.04966127,-0.187162468,0.65335549,High
2/24/2024,Japan,15.99645524,-0.240379091,0.552024372,Moderate
2/25/2024,Japan,12.54859918,-0.263162968,0.487787991,Moderate
2/26/2024,Japan,28.9300321,-0.154912349,0.693375569,High
2/27/2024,Japan,24.02026364,-0.187356731,0.653113154,High
2/28/2024,Japan,25.54536036,-0.177278695,0.666666667,High
2/29/2024,Japan,22.06052478,-0.200306938,0.633449308,High
3/1/2024,Japan,21.94011066,-0.20110265,0.632324176,High
3/2/2024,Japan,11.69123218,-0.26882856,0.47096294,Moderate
3/3/2024,Japan,11.64373636,-0.269142418,0.469664711,Moderate
3/4/2024,Japan,24.14108267,-0.186558343,0.654013259,High
3/5/2024,Japan,11.79918854,-0.26811517,0.472953558,Moderate
3/6/2024,Japan,15.27185786,-0.245167324,0.539578681,Moderate
3/7/2024,Japan,17.281806,-0.231885327,0.572345987,Moderate
3/8/2024,Japan,25.97499201,-0.174439634,0.670561354,High
3/9/2024,Japan,12.67791215,-0.262308451,0.490851811,Moderate
3/10/2024,Japan,13.88600176,-0.254325239,0.514912326,Moderate
3/11/2024,Japan,22.02812087,-0.200521067,0.633155043,High
3/12/2024,Japan,28.21307251,-0.15965011,0.687992245,High
3/13/2024,Japan,21.17255703,-0.206174743,0.624067439,High
3/14/2024,Japan,26.45971548,-0.171236519,0.674334874,High
3/15/2024,Japan,19.51404036,-0.217134435,0.602966887,High
3/16/2024,Japan,17.89327406,-0.227844668,0.581104707,Moderate
3/17/2024,Japan,9.782496485,-0.281441731,0.425421059,Moderate
3/18/2024,Japan,20.87548546,-0.208137831,0.620380468,High
3/19/2024,Japan,25.91588026,-0.174830252,0.670093992,High
3/20/2024,Japan,16.40409752,-0.237685338,0.558861713,Moderate
3/21/2024,Japan,18.45230077,-0.224150547,0.5883921,Moderate
3/22/2024,Japan,17.67309387,-0.229299647,0.577833169,Moderate
3/23/2024,Japan,15.13205099,-0.246091185,0.537207249,Moderate
3/24/2024,Japan,9.757020322,-0.281610081,0.424971006,Moderate
3/25/2024,Japan,26.5788099,-0.170449528,0.675356148,High
3/26/2024,Japan,23.41684985,-0.191344167,0.647383635,High
3/27/2024,Japan,17.91898011,-0.227674799,0.581468211,Moderate
3/28/2024,Japan,14.08532332,-0.253008097,0.518703156,Moderate
3/29/2024,Japan,17.84140954,-0.228187395,0.58027384,Moderate
3/30/2024,Japan,22.84570672,-0.195118355,0.641931073,High
3/31/2024,Japan,16.95927793,-0.234016634,0.567430025,Moderate
4/1/2024,Japan,35.0933983,-0.114184031,0.732408994,High
4/2/2024,Japan,56.37807635,0.026467864,0.817088158,Extremely high
4/3/2024,Japan,51.79413391,-0.003823418,0.802946115,Extremely high
4/4/2024,Japan,45.84713945,-0.043121923,0.782711049,High
4/5/2024,Japan,40.45425075,-0.078758827,0.759983383,High
4/6/2024,Japan,37.10774706,-0.100872954,0.743521836,High
4/7/2024,Japan,19.86090836,-0.214842287,0.607588583,High
4/8/2024,Japan,35.97685472,-0.108346037,0.737480743,High
4/9/2024,Japan,48.91667712,-0.022838023,0.793650794,High
4/10/2024,Japan,59.38625841,0.046346319,0.825033321,Extremely high
4/11/2024,Japan,35.1263402,-0.113966346,0.73266864,High
4/12/2024,Japan,45.94446715,-0.042478769,0.783178411,High
4/13/2024,Japan,37.05635918,-0.101212532,0.743244881,High
4/14/2024,Japan,39.19915772,-0.087052643,0.754115387,High
4/15/2024,Japan,65.7282054,0.088254722,0.839383081,Extremely high
4/16/2024,Japan,96.98433773,0.294799272,0.885426944,Extremely high
4/17/2024,Japan,64.78914332,0.082049279,0.837479012,Extremely high
4/18/2024,Japan,44.33238154,-0.053131639,0.776808433,High
4/19/2024,Japan,59.27076952,0.045583154,0.824704436,Extremely high
4/20/2024,Japan,38.26555796,-0.093221991,0.749562929,High
4/21/2024,Japan,20.07219277,-0.213446092,0.609977324,High
4/22/2024,Japan,46.39638095,-0.039492465,0.784978622,High
4/23/2024,Japan,42.2414835,-0.066948563,0.767876616,High
4/24/2024,Japan,39.65225056,-0.084058547,0.756452199,High
4/25/2024,Japan,49.09852542,-0.021636346,0.794118156,High
4/26/2024,Japan,42.95660216,-0.062222966,0.771096225,High
4/27/2024,Japan,43.95175689,-0.055646856,0.7751467,High
4/28/2024,Japan,30.28175603,-0.145979983,0.702809368,High
4/29/2024,Japan,54.4265271,0.013571776,0.811098994,Extremely high
4/30/2024,Japan,47.78914533,-0.030288898,0.79011961,High
5/1/2024,Japan,23.19560826,-0.19280616,0.645323778,High
5/2/2024,Japan,24.43997747,-0.184583208,0.657007841,High
5/3/2024,Japan,19.58740391,-0.216649639,0.603953541,High
5/4/2024,Japan,15.33760742,-0.244732842,0.540738433,Moderate
5/5/2024,Japan,12.21032798,-0.265398308,0.481089128,Moderate
5/6/2024,Japan,16.60671036,-0.236346446,0.562098631,Moderate
5/7/2024,Japan,31.26796572,-0.139462982,0.709283204,High
5/8/2024,Japan,29.01837439,-0.154328571,0.694033339,High
5/9/2024,Japan,25.7925716,-0.175645092,0.669090028,High
5/10/2024,Japan,32.86699952,-0.128896361,0.719201676,High
5/11/2024,Japan,18.80390797,-0.221827081,0.593238822,Moderate
5/12/2024,Japan,9.580794463,-0.282774604,0.421076319,Moderate
5/13/2024,Japan,31.41742002,-0.138475369,0.710252549,High
5/14/2024,Japan,27.43760662,-0.164774488,0.682210798,High
5/15/2024,Japan,22.92142985,-0.194617966,0.642536913,High
5/16/2024,Japan,22.15624179,-0.199674428,0.634695609,High
5/17/2024,Japan,32.22443704,-0.133142496,0.715220439,High
5/18/2024,Japan,19.67684304,-0.216058614,0.605407557,High
5/19/2024,Japan,17.46984525,-0.23064274,0.57527133,Moderate
5/20/2024,Japan,23.96128947,-0.18774644,0.652282287,High
5/21/2024,Japan,29.32002014,-0.152335257,0.696058576,High
5/22/2024,Japan,24.84431352,-0.181911303,0.660504405,High
5/23/2024,Japan,18.06433102,-0.226714301,0.583199183,Moderate
5/24/2024,Japan,20.69091878,-0.209357471,0.618060965,High
5/25/2024,Japan,16.21684415,-0.238922733,0.555694033,Moderate
5/26/2024,Japan,21.51855581,-0.203888339,0.62775441,High
5/27/2024,Japan,25.79804236,-0.17560894,0.669141957,High
5/28/2024,Japan,25.44820105,-0.177920737,0.665697322,High
5/29/2024,Japan,24.02543431,-0.187322563,0.653147773,High
5/30/2024,Japan,16.59949335,-0.236394137,0.561890914,Moderate
5/31/2024,Japan,27.76167468,-0.162633005,0.684616849,High
6/1/2024,Japan,31.50425882,-0.137901527,0.710633363,High
6/2/2024,Japan,23.3999035,-0.191456151,0.647193228,High
6/3/2024,Japan,28.88440759,-0.155213841,0.693012065,High
6/4/2024,Japan,28.650823,-0.156757398,0.691315712,High
6/5/2024,Japan,31.01791671,-0.141115338,0.707725329,High
6/6/2024,Japan,31.71699507,-0.136495738,0.712173928,High
6/7/2024,Japan,31.89319993,-0.135331354,0.713489467,High
6/8/2024,Japan,17.32896837,-0.231573672,0.573176853,Moderate
6/9/2024,Japan,24.16398059,-0.186407031,0.654324834,High
6/10/2024,Japan,27.8904097,-0.161782307,0.685672742,High
6/11/2024,Japan,31.65869251,-0.136881009,0.711741185,High
6/12/2024,Japan,30.59027879,-0.143941224,0.704886535,High
6/13/2024,Japan,34.69700007,-0.116803481,0.730106801,High
6/14/2024,Japan,23.43173751,-0.191245788,0.647504803,High
6/15/2024,Japan,28.56784426,-0.157305732,0.690588704,High
6/16/2024,Japan,26.60752974,-0.170259743,0.675615793,High
6/17/2024,Japan,31.44035684,-0.138323799,0.710304478,High
6/18/2024,Japan,37.15887184,-0.100535115,0.743868031,High
6/19/2024,Japan,29.86530897,-0.148731918,0.699745547,High
6/20/2024,Japan,46.01385318,-0.042020258,0.783438057,High
6/21/2024,Japan,33.35310102,-0.125684139,0.72204047,High
6/22/2024,Japan,16.88463618,-0.234509877,0.566408752,Moderate
6/23/2024,Japan,22.13666828,-0.199803772,0.634435963,High
6/24/2024,Japan,55.26833758,0.019134568,0.813695453,Extremely high
6/25/2024,Japan,28.59175617,-0.157147719,0.690761801,High
6/26/2024,Japan,33.42596363,-0.125202654,0.72269824,High
6/27/2024,Japan,31.37035997,-0.138786348,0.710027522,High
6/28/2024,Japan,31.57426713,-0.137438903,0.711118035,High
6/29/2024,Japan,11.05767419,-0.273015192,0.456024649,Moderate
6/30/2024,Japan,12.19711654,-0.26548561,0.480916031,Moderate
7/1/2024,Japan,11.44005436,-0.270488375,0.464549688,Moderate
7/2/2024,Japan,12.7453469,-0.261862834,0.492297173,Moderate
7/3/2024,Japan,17.26445621,-0.231999977,0.572164235,Moderate
7/4/2024,Japan,14.45541466,-0.250562486,0.525029859,Moderate
7/5/2024,Japan,11.70667685,-0.268726499,0.471335099,Moderate
7/6/2024,Japan,14.03181145,-0.25336171,0.517638608,Moderate
7/7/2024,Japan,15.19778047,-0.245656837,0.538358346,Moderate
7/8/2024,Japan,14.28006838,-0.251721196,0.522000658,Moderate
7/9/2024,Japan,14.41870916,-0.25080504,0.52435478,Moderate
7/10/2024,Japan,19.96138537,-0.214178322,0.60868775,High
7/11/2024,Japan,20.4716758,-0.210806257,0.61493656,High
7/12/2024,Japan,13.82156339,-0.254751056,0.513553513,Moderate
7/13/2024,Japan,5.083730102,-0.312491785,0.285255578,Fair
7/14/2024,Japan,7.206555792,-0.298463879,0.357073618,Fair
7/15/2024,Japan,10.86890395,-0.27426261,0.451809732,Moderate
7/16/2024,Japan,10.92589387,-0.273886014,0.453298368,Moderate
7/17/2024,Japan,16.85391144,-0.23471291,0.565967354,Moderate
7/18/2024,Japan,21.3789874,-0.204810625,0.626205189,High
7/19/2024,Japan,23.02094071,-0.193960386,0.643497603,High
7/20/2024,Japan,12.72966027,-0.261966493,0.491950979,Moderate
7/21/2024,Japan,13.01601173,-0.260074246,0.497905524,Moderate
7/22/2024,Japan,20.82158699,-0.208493999,0.619610185,High
7/23/2024,Japan,5.839293812,-0.307498922,0.312379914,Fair
7/24/2024,Japan,12.62863127,-0.262634106,0.489718025,Moderate
7/25/2024,Japan,14.65706357,-0.249229964,0.528612972,Moderate
7/26/2024,Japan,15.33476642,-0.244751616,0.540660539,Moderate
7/27/2024,Japan,13.07330204,-0.259695664,0.499134514,Moderate
7/28/2024,Japan,16.83817662,-0.234816888,0.565655779,Moderate
7/29/2024,Japan,19.91629928,-0.214476256,0.608116529,High
7/30/2024,Japan,17.1443243,-0.232793824,0.570329404,Moderate
7/31/2024,Japan,18.07163468,-0.226666038,0.583346316,Moderate
8/1/2024,Japan,13.49007684,-0.256941562,0.507434526,Moderate
8/2/2024,Japan,19.36628075,-0.21811085,0.600993578,High
8/3/2024,Japan,9.335439665,-0.28439594,0.414792889,Moderate
8/4/2024,Japan,7.722330203,-0.295055575,0.372072493,Fair
8/5/2024,Japan,18.93908441,-0.220933818,0.595021724,Moderate
8/6/2024,Japan,13.31822218,-0.2580772,0.503972581,Moderate
8/7/2024,Japan,17.49308369,-0.230489177,0.575617524,Moderate
8/8/2024,Japan,17.69074618,-0.229182998,0.578127434,Moderate
8/9/2024,Japan,15.32706274,-0.244802523,0.540513406,Moderate
8/10/2024,Japan,12.36024373,-0.264407645,0.484152949,Moderate
8/11/2024,Japan,6.262523687,-0.304702165,0.326097869,Fair
8/12/2024,Japan,11.98186977,-0.266907989,0.47660591,Moderate
8/13/2024,Japan,15.35434113,-0.244622264,0.541015388,Moderate
8/14/2024,Japan,17.80163413,-0.228450236,0.57963338,Moderate
8/15/2024,Japan,14.13952511,-0.252649924,0.519603261,Moderate
8/16/2024,Japan,12.04640391,-0.266481539,0.478233023,Moderate
8/17/2024,Japan,13.8782799,-0.254376266,0.514739229,Moderate
8/18/2024,Japan,7.603226522,-0.295842628,0.368073947,Fair
8/19/2024,Japan,13.82723242,-0.254713595,0.513596787,Moderate
8/20/2024,Japan,15.34060471,-0.244713036,0.540807672,Moderate
8/21/2024,Japan,14.24870956,-0.251928419,0.521264995,Moderate
8/22/2024,Japan,18.67304365,-0.22269185,0.591438611,Moderate
8/23/2024,Japan,14.56024671,-0.249869742,0.526925274,Moderate
8/24/2024,Japan,8.843290698,-0.287648124,0.401914455,Moderate
8/25/2024,Japan,11.21422933,-0.271980656,0.459486594,Moderate
8/26/2024,Japan,17.82809622,-0.228275371,0.580118052,Moderate
8/27/2024,Japan,17.65749235,-0.229402744,0.577625452,Moderate
8/28/2024,Japan,15.81889308,-0.241552444,0.548735525,Moderate
8/29/2024,Japan,13.41969325,-0.257406666,0.505755483,Moderate
8/30/2024,Japan,16.8683302,-0.234617629,0.566149106,Moderate
8/31/2024,Japan,12.61680683,-0.262712243,0.489518963,Moderate
9/1/2024,Japan,23.66358224,-0.189713728,0.64956466,High
9/2/2024,Japan,30.29357577,-0.145901876,0.702913226,High
